generation,trial,p,propertyType,property
12,7,0.55,s,0.970703125
12,7,0.55,a,0.2490234375
12,7,0.55,b,0.0
13,7,0.55,e,0.9960481142094993
13,7,0.55,c,0.9957736955582954
13,7,0.55,s,0.9951171875
13,7,0.55,a,0.25
13,7,0.55,b,0.0
14,7,0.55,e,0.9980240571047496
14,7,0.55,c,1.0
14,7,0.55,s,0.994140625
14,7,0.55,a,0.25
14,7,0.55,b,0.0
15,7,0.55,e,0.9960481142094993
15,7,0.55,c,1.0
15,7,0.55,s,0.994140625
15,7,0.55,a,0.25
15,7,0.55,b,0.0
16,7,0.55,e,1.0
16,7,0.55,c,1.0
16,7,0.55,s,0.99609375
16,7,0.55,a,0.25
16,7,0.55,b,0.0
17,7,0.55,e,0.9871563711808728
17,7,0.55,c,0.9871201733879773
17,7,0.55,s,0.9873046875
17,7,0.55,a,0.248046875
17,7,0.55,b,0.0
18,7,0.55,e,0.9980240571047496
18,7,0.55,c,1.0
18,7,0.55,s,0.9853515625
18,7,0.55,a,0.248046875
18,7,0.55,b,0.0
19,7,0.55,e,0.9970360856571245
19,7,0.55,c,1.0
19,7,0.55,s,0.9951171875
19,7,0.55,a,0.25
19,7,0.55,b,0.0
20,7,0.55,e,1.0
20,7,0.55,c,1.0
20,7,0.55,s,0.9970703125
20,7,0.55,a,0.25
20,7,0.55,b,0.0
1,8,0.55,e,0.004124780793835057
1,8,0.55,c,-0.0315186246418338
1,8,0.55,s,1.0
1,8,0.55,a,0.5478515625
1,8,0.55,b,0.4521484375
2,8,0.55,e,0.7875861387605898
2,8,0.55,c,0.7960637909348479
2,8,0.55,s,0.130859375
2,8,0.55,a,0.212890625
2,8,0.55,b,0.0078125
3,8,0.55,e,0.9772766567046213
3,8,0.55,c,0.9661086712021776
3,8,0.55,s,0.7412109375
3,8,0.55,a,0.2470703125
3,8,0.55,b,0.0
4,8,0.55,e,1.0
4,8,0.55,c,1.0
4,8,0.55,s,0.9775390625
4,8,0.55,a,0.25
4,8,0.55,b,0.0
5,8,0.55,e,1.0
5,8,0.55,c,1.0
5,8,0.55,s,1.0
5,8,0.55,a,0.25
5,8,0.55,b,0.0
6,8,0.55,e,1.0
6,8,0.55,c,1.0
6,8,0.55,s,1.0
6,8,0.55,a,0.25
6,8,0.55,b,0.0
7,8,0.55,e,0.9990120285523748
7,8,0.55,c,1.0
7,8,0.55,s,0.9990234375
7,8,0.55,a,0.2490234375
7,8,0.55,b,0.0
8,8,0.55,e,0.9990120285523748
8,8,0.55,c,0.9976626779099043
8,8,0.55,s,0.998046875
8,8,0.55,a,0.25
8,8,0.55,b,0.0
9,8,0.55,e,1.0
9,8,0.55,c,1.0
9,8,0.55,s,0.9990234375
9,8,0.55,a,0.25
9,8,0.55,b,0.0
10,8,0.55,e,1.0
10,8,0.55,c,1.0
10,8,0.55,s,1.0
10,8,0.55,a,0.25
10,8,0.55,b,0.0
11,8,0.55,e,0.9950601427618742
11,8,0.55,c,1.0
11,8,0.55,s,0.9951171875
11,8,0.55,a,0.25
11,8,0.55,b,0.0
12,8,0.55,e,0.8705757403611035
12,8,0.55,c,0.9043343143212107
12,8,0.55,s,0.86328125
12,8,0.55,a,0.2197265625
12,8,0.55,b,0.0
13,8,0.55,e,0.9960481142094993
13,8,0.55,c,0.9957736955582954
13,8,0.55,s,0.8671875
13,8,0.55,a,0.25
13,8,0.55,b,0.0
14,8,0.55,e,0.9950601427618742
14,8,0.55,c,0.9976626779099043
14,8,0.55,s,0.9912109375
14,8,0.55,a,0.25
14,8,0.55,b,0.0
15,8,0.55,e,1.0
15,8,0.55,c,1.0
15,8,0.55,s,0.9951171875
15,8,0.55,a,0.25
15,8,0.55,b,0.0
16,8,0.55,e,1.0
16,8,0.55,c,1.0
16,8,0.55,s,1.0
16,8,0.55,a,0.25
16,8,0.55,b,0.0
17,8,0.55,e,0.9980240571047496
17,8,0.55,c,0.9957736955582954
17,8,0.55,s,0.998046875
17,8,0.55,a,0.25
17,8,0.55,b,0.0
18,8,0.55,e,1.0
18,8,0.55,c,1.0
18,8,0.55,s,0.998046875
18,8,0.55,a,0.25
18,8,0.55,b,0.0
19,8,0.55,e,1.0
19,8,0.55,c,1.0
19,8,0.55,s,1.0
19,8,0.55,a,0.25
19,8,0.55,b,0.0
20,8,0.55,e,1.0
20,8,0.55,c,1.0
20,8,0.55,s,1.0
20,8,0.55,a,0.25
20,8,0.55,b,0.0
1,9,0.55,e,0.0011608664509595663
1,9,0.55,c,-0.0315186246418338
1,9,0.55,s,1.0
1,9,0.55,a,0.5283203125
1,9,0.55,b,0.4755859375
2,9,0.55,e,0.72830785190308
2,9,0.55,c,0.7628009098791914
2,9,0.55,s,0.3037109375
2,9,0.55,a,0.0068359375
2,9,0.55,b,0.6064453125
3,9,0.55,e,0.927878084323363
3,9,0.55,c,0.9146322551850217
3,9,0.55,s,0.6298828125
3,9,0.55,a,0.00390625
3,9,0.55,b,0.9287109375
4,9,0.55,e,0.9950601427618742
4,9,0.55,c,0.9957736955582954
4,9,0.55,s,0.923828125
4,9,0.55,a,0.00390625
4,9,0.55,b,0.9951171875
5,9,0.55,e,1.0
5,9,0.55,c,1.0
5,9,0.55,s,0.9951171875
5,9,0.55,a,0.00390625
5,9,0.55,b,1.0
6,9,0.55,e,1.0
6,9,0.55,c,1.0
6,9,0.55,s,1.0
6,9,0.55,a,0.00390625
6,9,0.55,b,1.0
7,9,0.55,e,0.9960481142094993
7,9,0.55,c,0.9953253558198086
7,9,0.55,s,0.99609375
7,9,0.55,a,0.00390625
7,9,0.55,b,0.99609375
8,9,0.55,e,1.0
8,9,0.55,c,1.0
8,9,0.55,s,0.99609375
8,9,0.55,a,0.00390625
8,9,0.55,b,1.0
9,9,0.55,e,1.0
9,9,0.55,c,1.0
9,9,0.55,s,1.0
9,9,0.55,a,0.00390625
9,9,0.55,b,1.0
10,9,0.55,e,0.396349445501025
10,9,0.55,c,0.5875901740696505
10,9,0.55,s,0.3212890625
10,9,0.55,a,0.0009765625
10,9,0.55,b,0.3212890625
11,9,0.55,e,0.8251290537703461
11,9,0.55,c,0.8972287724329564
11,9,0.55,s,0.28125
11,9,0.55,a,0.001953125
11,9,0.55,b,0.0830078125
12,9,0.55,e,0.9861683997332477
12,9,0.55,c,0.9820170377333021
12,9,0.55,s,0.771484375
12,9,0.55,a,0.0
12,9,0.55,b,0.0009765625
13,9,0.55,e,1.0
13,9,0.55,c,1.0
13,9,0.55,s,0.986328125
13,9,0.55,a,0.0
13,9,0.55,b,0.0
