generation,trial,p,propertyType,property
20,45,1.0,e,0.9990139039542452
19,45,1.0,b,0.0
19,45,1.0,a,0.9990234375
19,45,1.0,s,0.9921875
19,45,1.0,c,0.9976287052051064
19,45,1.0,e,0.9990139039542452
18,45,1.0,b,0.0
18,45,1.0,a,0.9931640625
18,45,1.0,s,0.9931640625
18,45,1.0,c,0.9957122667146661
18,45,1.0,e,0.993097327679716
17,45,1.0,b,0.0
17,45,1.0,a,1.0
17,45,1.0,s,0.9873046875
17,45,1.0,c,1.0
17,45,1.0,e,1.0
16,45,1.0,b,0.0
16,45,1.0,a,0.9873046875
16,45,1.0,s,0.93359375
16,45,1.0,c,0.9957122667146661
16,45,1.0,e,0.9871807514051869
15,45,1.0,b,0.0
15,45,1.0,a,0.9375
15,45,1.0,s,0.60546875
15,45,1.0,c,0.9573152605801472
15,45,1.0,e,0.9398481412089538
14,45,1.0,b,0.0009765625
14,45,1.0,a,0.6181640625
14,45,1.0,s,0.6171875
14,45,1.0,c,0.8247533034776113
14,45,1.0,e,0.6765604969924071
13,45,1.0,b,0.0
13,45,1.0,a,0.998046875
13,45,1.0,s,0.9853515625
13,45,1.0,c,1.0
13,45,1.0,e,0.9980278079084903
12,45,1.0,b,0.0
12,45,1.0,a,0.9873046875
12,45,1.0,s,0.54296875
12,45,1.0,c,1.0
12,45,1.0,e,0.9871807514051869
11,45,1.0,b,0.0009765625
11,45,1.0,a,0.5380859375
11,45,1.0,s,0.5361328125
11,45,1.0,c,0.7645427087048651
11,45,1.0,e,0.6459915195740065
10,45,1.0,b,0.0
10,45,1.0,a,0.998046875
10,45,1.0,s,0.9970703125
10,45,1.0,c,1.0
10,45,1.0,e,0.9980278079084903
9,45,1.0,b,0.0
9,45,1.0,a,0.9990234375
9,45,1.0,s,0.9970703125
9,45,1.0,c,1.0
9,45,1.0,e,0.9990139039542452
8,45,1.0,b,0.0
8,45,1.0,a,0.998046875
8,45,1.0,s,0.998046875
8,45,1.0,c,1.0
8,45,1.0,e,0.9980278079084903
7,45,1.0,b,0.0
7,45,1.0,a,1.0
7,45,1.0,s,1.0
7,45,1.0,c,1.0
7,45,1.0,e,1.0
6,45,1.0,b,0.0
6,45,1.0,a,1.0
6,45,1.0,s,0.9990234375
6,45,1.0,c,1.0
6,45,1.0,e,1.0
5,45,1.0,b,0.0
5,45,1.0,a,0.9990234375
5,45,1.0,s,0.9970703125
5,45,1.0,c,0.9976287052051064
5,45,1.0,e,0.9990139039542452
4,45,1.0,b,0.0
4,45,1.0,a,0.998046875
4,45,1.0,s,0.9970703125
4,45,1.0,c,0.9957122667146661
4,45,1.0,e,0.9980278079084903
3,45,1.0,b,0.0
3,45,1.0,a,0.9970703125
3,45,1.0,s,0.9931640625
3,45,1.0,c,0.9952574104102129
3,45,1.0,e,0.9970417118627354
2,45,1.0,b,0.0
2,45,1.0,a,0.99609375
2,45,1.0,s,0.99609375
2,45,1.0,c,0.9923355334484603
2,45,1.0,e,0.9960556158169805
1,45,1.0,b,0.0
1,45,1.0,a,1.0
1,45,1.0,s,1.0
1,45,1.0,c,-0.04651162790697675
1,45,1.0,e,-0.00680406271570851
20,44,1.0,b,0.0
20,44,1.0,a,1.0
20,44,1.0,s,1.0
20,44,1.0,c,1.0
20,44,1.0,e,1.0
19,44,1.0,b,0.0
19,44,1.0,a,1.0
19,44,1.0,s,0.986328125
19,44,1.0,c,1.0
19,44,1.0,e,1.0
18,44,1.0,b,0.0
18,44,1.0,a,0.986328125
18,44,1.0,s,0.974609375
18,44,1.0,c,0.9814891124162622
18,44,1.0,e,0.986194655359432
17,44,1.0,b,0.0
17,44,1.0,a,0.98828125
17,44,1.0,s,0.98828125
17,44,1.0,c,0.991596616532026
17,44,1.0,e,0.9881668474509417
16,44,1.0,b,0.0
16,44,1.0,a,1.0
