generation,trial,p,propertyType,property
9,2,0.5,a,3.814697265625e-6
9,2,0.5,b,0.00012302398681640625
10,2,0.5,e,0.9629617943095019
10,2,0.5,c,0.9736297430417118
10,2,0.5,s,0.832432746887207
10,2,0.5,a,0.0
10,2,0.5,b,2.86102294921875e-6
11,2,0.5,e,0.44686343785841437
11,2,0.5,c,0.7214194688908662
11,2,0.5,s,0.2945985794067383
11,2,0.5,a,1.1444091796875e-5
11,2,0.5,b,0.00021648406982421875
12,2,0.5,e,0.9136055041383808
12,2,0.5,c,0.9539220099567036
12,2,0.5,s,0.2821683883666992
12,2,0.5,a,0.0
12,2,0.5,b,0.0
13,2,0.5,e,0.9763302359008101
13,2,0.5,c,0.9859555195853866
13,2,0.5,s,0.8895883560180664
13,2,0.5,a,0.0
13,2,0.5,b,0.0
14,2,0.5,e,0.9885300240310927
14,2,0.5,c,0.9943423724174152
14,2,0.5,s,0.9648828506469727
14,2,0.5,a,0.0
14,2,0.5,b,3.814697265625e-6
15,2,0.5,e,0.9888543849917039
15,2,0.5,c,0.9940885779107022
15,2,0.5,s,0.97735595703125
15,2,0.5,a,0.0
15,2,0.5,b,1.33514404296875e-5
16,2,0.5,e,0.5271828437283509
16,2,0.5,c,0.7371754081867413
16,2,0.5,s,0.4270448684692383
16,2,0.5,a,1.239776611328125e-5
16,2,0.5,b,3.814697265625e-5
17,2,0.5,e,0.9026688157488313
17,2,0.5,c,0.9472207282155383
17,2,0.5,s,0.387115478515625
17,2,0.5,a,8.58306884765625e-6
17,2,0.5,b,2.574920654296875e-5
18,2,0.5,e,0.6847602604017492
18,2,0.5,c,0.8931262018922854
18,2,0.5,s,0.5806808471679688
18,2,0.5,a,2.6702880859375e-5
18,2,0.5,b,7.43865966796875e-5
19,2,0.5,e,0.8046049573278113
19,2,0.5,c,0.9166538401220549
19,2,0.5,s,0.5163249969482422
19,2,0.5,a,3.814697265625e-5
19,2,0.5,b,3.528594970703125e-5
20,2,0.5,e,0.7265980543064677
20,2,0.5,c,0.8952185690321828
20,2,0.5,s,0.5574970245361328
20,2,0.5,a,5.7220458984375e-6
20,2,0.5,b,6.866455078125e-5
1,3,0.5,e,-0.00015939002204151982
1,3,0.5,c,-0.01198402130492676
1,3,0.5,s,1.0
1,3,0.5,a,0.4992198944091797
1,3,0.5,b,0.5007801055908203
2,3,0.5,e,0.7851957698465322
2,3,0.5,c,0.9064356718713819
2,3,0.5,s,0.005909919738769531
2,3,0.5,a,1.239776611328125e-5
2,3,0.5,b,0.011717796325683594
3,3,0.5,e,0.9729034577522353
3,3,0.5,c,0.9833624118028816
3,3,0.5,s,0.7298336029052734
3,3,0.5,a,9.5367431640625e-7
3,3,0.5,b,0.0001373291015625
4,3,0.5,e,0.5373296177785295
4,3,0.5,c,0.7993678819725023
4,3,0.5,s,0.4382667541503906
4,3,0.5,a,1.621246337890625e-5
4,3,0.5,b,0.004245758056640625
5,3,0.5,e,0.8240265468458198
5,3,0.5,c,0.9147238706893172
5,3,0.5,s,0.3708229064941406
5,3,0.5,a,0.0
5,3,0.5,b,0.00112152099609375
6,3,0.5,e,0.9744298622727586
6,3,0.5,c,0.9854709677113458
6,3,0.5,s,0.7926435470581055
6,3,0.5,a,0.0
6,3,0.5,b,0.0002651214599609375
7,3,0.5,e,0.5385412013666949
7,3,0.5,c,0.7813123614863442
7,3,0.5,s,0.4377298355102539
7,3,0.5,a,1.430511474609375e-5
7,3,0.5,b,0.00274658203125
8,3,0.5,e,0.9357545877339993
8,3,0.5,c,0.9645624754116056
8,3,0.5,s,0.4205036163330078
8,3,0.5,a,2.86102294921875e-6
8,3,0.5,b,0.00041675567626953125
9,3,0.5,e,0.9138678549153457
9,3,0.5,c,0.9685726468245157
9,3,0.5,s,0.849909782409668
9,3,0.5,a,5.7220458984375e-6
9,3,0.5,b,0.0008993148803710938
10,3,0.5,e,0.9481528084519498
10,3,0.5,c,0.9769493567847111
10,3,0.5,s,0.8611650466918945
10,3,0.5,a,0.0
10,3,0.5,b,0.000286102294921875
11,3,0.5,e,0.88611209671528
11,3,0.5,c,0.9511558439190807
11,3,0.5,s,0.8325586318969727
11,3,0.5,a,1.1444091796875e-5
11,3,0.5,b,0.00042438507080078125
12,3,0.5,e,0.5150851339003784
12,3,0.5,c,0.7388506931962205
12,3,0.5,s,0.37757110595703125
12,3,0.5,a,7.62939453125e-6
12,3,0.5,b,0.0019559860229492188
13,3,0.5,e,0.878458132047681
13,3,0.5,c,0.9586534676529344
13,3,0.5,s,0.36977481842041016
13,3,0.5,a,2.86102294921875e-6
13,3,0.5,b,0.00027370452880859375
14,3,0.5,e,0.8463225468765387
14,3,0.5,c,0.9248424389715051
14,3,0.5,s,0.7250299453735352
14,3,0.5,a,0.0
14,3,0.5,b,0.00042724609375
15,3,0.5,e,0.8057478527125532
15,3,0.5,c,0.9208824313992098
15,3,0.5,s,0.6618337631225586
15,3,0.5,a,3.147125244140625e-5
15,3,0.5,b,0.0008535385131835938
16,3,0.5,e,0.8596347023011526
16,3,0.5,c,0.9384652269650426
16,3,0.5,s,0.6784639358520508
16,3,0.5,a,3.814697265625e-5
16,3,0.5,b,0.003734588623046875
17,3,0.5,e,0.6181002669848457
17,3,0.5,c,0.8368797758243449
17,3,0.5,s,0.4769601821899414
17,3,0.5,a,1.9073486328125e-6
17,3,0.5,b,0.00196075439453125
18,3,0.5,e,0.8986906239672174
18,3,0.5,c,0.953919817457433
18,3,0.5,s,0.5011167526245117
18,3,0.5,a,0.0
18,3,0.5,b,0.0007257461547851562
19,3,0.5,e,0.5729291872084344
19,3,0.5,c,0.8848697556702948
19,3,0.5,s,0.43877696990966797
19,3,0.5,a,1.71661376953125e-5
19,3,0.5,b,0.0031785964965820312
20,3,0.5,e,0.8344003735684263
20,3,0.5,c,0.9486253026135307
20,3,0.5,s,0.4146575927734375
20,3,0.5,a,1.9073486328125e-6
20,3,0.5,b,0.0022611618041992188
1,4,0.5,e,-0.0002919964147619822
1,4,0.5,c,0.041278295605858786
1,4,0.5,s,1.0
1,4,0.5,a,0.5003786087036133
1,4,0.5,b,0.4996213912963867
2,4,0.5,e,0.6318474476978088
2,4,0.5,c,0.8616237680918762
2,4,0.5,s,0.0003719329833984375
2,4,0.5,a,0.0006704330444335938
2,4,0.5,b,4.291534423828125e-5
3,4,0.5,e,0.5035321596856676
3,4,0.5,c,0.764833704024093
3,4,0.5,s,0.21161746978759766
3,4,0.5,a,0.00047969818115234375
3,4,0.5,b,4.76837158203125e-6
4,4,0.5,e,0.8975296025287943
4,4,0.5,c,0.9551642520771546
4,4,0.5,s,0.3547096252441406
4,4,0.5,a,9.632110595703125e-5
4,4,0.5,b,0.0
5,4,0.5,e,0.955655086670322
5,4,0.5,c,0.9801943788939924
5,4,0.5,s,0.8526229858398438
5,4,0.5,a,7.2479248046875e-5
5,4,0.5,b,0.0
6,4,0.5,e,0.9314539429974249
6,4,0.5,c,0.9652928234267772
6,4,0.5,s,0.888117790222168
6,4,0.5,a,4.291534423828125e-5
6,4,0.5,b,0.0
7,4,0.5,e,0.9866859365697355
7,4,0.5,c,0.9935813854167065
7,4,0.5,s,0.9179887771606445
7,4,0.5,a,0.0
7,4,0.5,b,0.0
8,4,0.5,e,0.9508860265465119
8,4,0.5,c,0.9755643161460501
8,4,0.5,s,0.9371500015258789
8,4,0.5,a,6.4849853515625e-5
8,4,0.5,b,0.0
9,4,0.5,e,0.5346192957517754
9,4,0.5,c,0.8019334380634232
9,4,0.5,s,0.4200267791748047
9,4,0.5,a,0.0009288787841796875
9,4,0.5,b,1.52587890625e-5
10,4,0.5,e,0.84602012798091
10,4,0.5,c,0.9228211531259541
10,4,0.5,s,0.3661832809448242
10,4,0.5,a,0.00017547607421875
10,4,0.5,b,4.76837158203125e-6
11,4,0.5,e,0.9144698306981272
11,4,0.5,c,0.9649942908238515
11,4,0.5,s,0.7605981826782227
11,4,0.5,a,2.193450927734375e-5
11,4,0.5,b,0.0
12,4,0.5,e,0.6435778664380304
12,4,0.5,c,0.870269970078255
12,4,0.5,s,0.5258474349975586
12,4,0.5,a,0.0003376007080078125
12,4,0.5,b,9.5367431640625e-6
13,4,0.5,e,0.8893471202959641
13,4,0.5,c,0.9433438302069383
13,4,0.5,s,0.5106468200683594
13,4,0.5,a,9.34600830078125e-5
13,4,0.5,b,0.0
14,4,0.5,e,0.6315698328756386
14,4,0.5,c,0.8292236327574035
14,4,0.5,s,0.508601188659668
14,4,0.5,a,0.0005121231079101562
14,4,0.5,b,1.049041748046875e-5
15,4,0.5,e,0.7629818140587914
15,4,0.5,c,0.8957809868172946
15,4,0.5,s,0.4233064651489258
15,4,0.5,a,0.00024127960205078125
15,4,0.5,b,1.9073486328125e-6
16,4,0.5,e,0.6602576518360488
16,4,0.5,c,0.8533392443344622
16,4,0.5,s,0.4488964080810547
16,4,0.5,a,0.001155853271484375
16,4,0.5,b,9.5367431640625e-6
17,4,0.5,e,0.9270101978370514
17,4,0.5,c,0.9612639239410081
17,4,0.5,s,0.5631856918334961
17,4,0.5,a,9.72747802734375e-5
17,4,0.5,b,0.0
18,4,0.5,e,0.957072734868758
18,4,0.5,c,0.9862171175403952
18,4,0.5,s,0.8842916488647461
18,4,0.5,a,2.288818359375e-5
18,4,0.5,b,0.0
19,4,0.5,e,0.7951975354672611
19,4,0.5,c,0.9022859953102479
19,4,0.5,s,0.7432270050048828
19,4,0.5,a,0.0002994537353515625
19,4,0.5,b,5.7220458984375e-6
20,4,0.5,e,0.9307107747964951
20,4,0.5,c,0.9643289941224881
20,4,0.5,s,0.7227287292480469
20,4,0.5,a,0.00013828277587890625
20,4,0.5,b,4.76837158203125e-6
1,5,0.5,e,-0.00019850413787992957
1,5,0.5,c,0.041278295605858786
1,5,0.5,s,1.0
1,5,0.5,a,0.5001411437988281
1,5,0.5,b,0.4998588562011719
2,5,0.5,e,0.5458402769832723
2,5,0.5,c,0.7702677391776847
2,5,0.5,s,0.0021982192993164062
2,5,0.5,a,0.004376411437988281
2,5,0.5,b,2.47955322265625e-5
3,5,0.5,e,0.9433102901105896
3,5,0.5,c,0.9731566235363728
3,5,0.5,s,0.26294898986816406
3,5,0.5,a,0.0038843154907226562
3,5,0.5,b,0.0
4,5,0.5,e,0.6999851914911439
4,5,0.5,c,0.8672074149366322
4,5,0.5,s,0.6238489151000977
4,5,0.5,a,0.002162933349609375
4,5,0.5,b,2.86102294921875e-6
5,5,0.5,e,0.8886917203549645
5,5,0.5,c,0.9431058187285533
5,5,0.5,s,0.5872211456298828
5,5,0.5,a,0.0037260055541992188
5,5,0.5,b,0.0
6,5,0.5,e,0.7113502271492652
6,5,0.5,c,0.8642844702437382
6,5,0.5,s,0.5969810485839844
6,5,0.5,a,0.0021762847900390625
6,5,0.5,b,1.9073486328125e-6
7,5,0.5,e,0.8264153699204388
7,5,0.5,c,0.9158942205924769
7,5,0.5,s,0.5543079376220703
7,5,0.5,a,0.0031423568725585938
7,5,0.5,b,0.0
8,5,0.5,e,0.9211497584810673
8,5,0.5,c,0.968087577445479
8,5,0.5,s,0.7461252212524414
8,5,0.5,a,0.0037336349487304688
8,5,0.5,b,0.0
9,5,0.5,e,0.9785692805318528
9,5,0.5,c,0.9865586296996179
9,5,0.5,s,0.8989725112915039
9,5,0.5,a,0.00390625
9,5,0.5,b,0.0
10,5,0.5,e,0.9659764432375355
10,5,0.5,c,0.9824972811471707
10,5,0.5,s,0.9444608688354492
10,5,0.5,a,0.0037584304809570312
10,5,0.5,b,0.0
11,5,0.5,e,0.9284755461767538
11,5,0.5,c,0.9679643111993417
11,5,0.5,s,0.8939247131347656
11,5,0.5,a,0.0035495758056640625
11,5,0.5,b,0.0
12,5,0.5,e,0.9176323500640864
12,5,0.5,c,0.9757874361620168
12,5,0.5,s,0.8457546234130859
12,5,0.5,a,0.0032796859741210938
12,5,0.5,b,0.0
13,5,0.5,e,0.7664219482469209
13,5,0.5,c,0.9238031447244329
13,5,0.5,s,0.6833076477050781
13,5,0.5,a,0.0031747817993164062
13,5,0.5,b,0.0
14,5,0.5,e,0.9578740972420327
14,5,0.5,c,0.9770226300465599
14,5,0.5,s,0.7150163650512695
14,5,0.5,a,0.003841400146484375
14,5,0.5,b,5.7220458984375e-6
15,5,0.5,e,0.9616204663370921
15,5,0.5,c,0.984146956271865
15,5,0.5,s,0.9196786880493164
15,5,0.5,a,0.0037832260131835938
15,5,0.5,b,2.86102294921875e-6
16,5,0.5,e,0.9717414823109869
16,5,0.5,c,0.9834569537143605
16,5,0.5,s,0.9331245422363281
16,5,0.5,a,0.003650665283203125
16,5,0.5,b,0.0
17,5,0.5,e,0.8926145799727093
17,5,0.5,c,0.9479836763568232
17,5,0.5,s,0.8624782562255859
17,5,0.5,a,0.0035696029663085938
17,5,0.5,b,8.58306884765625e-6
18,5,0.5,e,0.6139102865760092
18,5,0.5,c,0.8453653216167937
18,5,0.5,s,0.49809837341308594
18,5,0.5,a,0.0031290054321289062
18,5,0.5,b,9.5367431640625e-7
19,5,0.5,e,0.922038889114272
19,5,0.5,c,0.9534962869256305
19,5,0.5,s,0.5228004455566406
19,5,0.5,a,0.0036993026733398438
19,5,0.5,b,0.0
20,5,0.5,e,0.6779324621808834
20,5,0.5,c,0.8319464481072033
20,5,0.5,s,0.5728969573974609
20,5,0.5,a,0.0025768280029296875
20,5,0.5,b,9.5367431640625e-7
1,6,0.5,e,-0.00014889599096292206
1,6,0.5,c,-0.01198402130492676
1,6,0.5,s,1.0
1,6,0.5,a,0.4996795654296875
1,6,0.5,b,0.5003204345703125
2,6,0.5,e,0.5775084007700043
2,6,0.5,c,0.7974519285026491
2,6,0.5,s,0.1233835220336914
2,6,0.5,a,0.2477273941040039
2,6,0.5,b,1.811981201171875e-5
3,6,0.5,e,0.7632317627990272
3,6,0.5,c,0.899137260844656
3,6,0.5,s,0.3487396240234375
3,6,0.5,a,0.3717832565307617
3,6,0.5,b,1.9073486328125e-6
4,6,0.5,e,0.5445857632679673
4,6,0.5,c,0.7543261921237931
4,6,0.5,s,0.33893394470214844
4,6,0.5,a,0.22613048553466797
4,6,0.5,b,1.9073486328125e-6
5,6,0.5,e,0.9096406683963215
5,6,0.5,c,0.9541615674478324
5,6,0.5,s,0.42215442657470703
5,6,0.5,a,0.4465770721435547
5,6,0.5,b,9.5367431640625e-7
6,6,0.5,e,0.9368535989887761
6,6,0.5,c,0.9664453118356943
6,6,0.5,s,0.8472976684570312
6,6,0.5,a,0.4692955017089844
6,6,0.5,b,2.86102294921875e-6
7,6,0.5,e,0.9786408307437523
7,6,0.5,c,0.990265552735057
7,6,0.5,s,0.9145574569702148
7,6,0.5,a,0.4895648956298828
7,6,0.5,b,0.0
8,6,0.5,e,0.9162824360662485
8,6,0.5,c,0.9715017448972699
8,6,0.5,s,0.8905801773071289
8,6,0.5,a,0.45774269104003906
8,6,0.5,b,0.0
9,6,0.5,e,0.8933415301256086
9,6,0.5,c,0.9559259378265176
9,6,0.5,s,0.8067293167114258
9,6,0.5,a,0.4485969543457031
9,6,0.5,b,4.76837158203125e-6
10,6,0.5,e,0.8406548160912706
10,6,0.5,c,0.9420536602418266
10,6,0.5,s,0.7364702224731445
10,6,0.5,a,0.41232776641845703
10,6,0.5,b,9.5367431640625e-7
11,6,0.5,e,0.8308944131853494
11,6,0.5,c,0.9153904181518298
11,6,0.5,s,0.6716699600219727
11,6,0.5,a,0.4114036560058594
11,6,0.5,b,0.0
12,6,0.5,e,0.9553602997972959
12,6,0.5,c,0.9739110026623142
12,6,0.5,s,0.7783622741699219
12,6,0.5,a,0.48060131072998047
12,6,0.5,b,0.0
13,6,0.5,e,0.7116726801042258
13,6,0.5,c,0.8680828709200419
13,6,0.5,s,0.6496505737304688
13,6,0.5,a,0.33652782440185547
13,6,0.5,b,0.0
14,6,0.5,e,0.5132000243175321
14,6,0.5,c,0.8113399799210064
14,6,0.5,s,0.29443359375
14,6,0.5,a,0.21330833435058594
14,6,0.5,b,4.76837158203125e-6
15,6,0.5,e,0.8173952732069714
15,6,0.5,c,0.9346817351979986
15,6,0.5,s,0.3395109176635742
15,6,0.5,a,0.3989391326904297
15,6,0.5,b,0.0
16,6,0.5,e,0.5644814921901632
16,6,0.5,c,0.854169826099143
16,6,0.5,s,0.38594913482666016
16,6,0.5,a,0.23829078674316406
16,6,0.5,b,9.5367431640625e-7
17,6,0.5,e,0.9223212739505688
17,6,0.5,c,0.9739149846251298
17,6,0.5,s,0.4529409408569336
17,6,0.5,a,0.4639873504638672
17,6,0.5,b,0.0
18,6,0.5,e,0.7310036393538282
18,6,0.5,c,0.8859602148565016
18,6,0.5,s,0.6451663970947266
18,6,0.5,a,0.34499645233154297
18,6,0.5,b,1.9073486328125e-6
19,6,0.5,e,0.6115958757217658
19,6,0.5,c,0.8072136292152854
19,6,0.5,s,0.39875221252441406
19,6,0.5,a,0.28791332244873047
19,6,0.5,b,1.9073486328125e-6
20,6,0.5,e,0.90002527391985
20,6,0.5,c,0.9468501942831576
20,6,0.5,s,0.5025949478149414
20,6,0.5,a,0.44788265228271484
20,6,0.5,b,0.0
1,7,0.5,e,-0.00019087211527731303
1,7,0.5,c,-0.01198402130492676
1,7,0.5,s,1.0
1,7,0.5,a,0.500004768371582
1,7,0.5,b,0.49999523162841797
2,7,0.5,e,0.5729787953553515
2,7,0.5,c,0.8060817675635091
2,7,0.5,s,0.0002307891845703125
2,7,0.5,a,0.0003509521484375
2,7,0.5,b,0.00013828277587890625
3,7,0.5,e,0.9296823597507925
3,7,0.5,c,0.9676608305465557
3,7,0.5,s,0.18357086181640625
3,7,0.5,a,0.0038232803344726562
3,7,0.5,b,0.000244140625
4,7,0.5,e,0.5675190371860046
4,7,0.5,c,0.7968032522527461
4,7,0.5,s,0.4465513229370117
4,7,0.5,a,0.0022869110107421875
4,7,0.5,b,0.00010204315185546875
5,7,0.5,e,0.9275482554305359
5,7,0.5,c,0.9628657399569779
5,7,0.5,s,0.44398021697998047
5,7,0.5,a,0.00384521484375
5,7,0.5,b,0.00022125244140625
6,7,0.5,e,0.8877548895804932
6,7,0.5,c,0.9466467964097872
6,7,0.5,s,0.8137912750244141
6,7,0.5,a,0.003490447998046875
6,7,0.5,b,0.00022602081298828125
7,7,0.5,e,0.9305686283755213
7,7,0.5,c,0.96554050810217
7,7,0.5,s,0.8198137283325195
7,7,0.5,a,0.0037889480590820312
7,7,0.5,b,0.00024127960205078125
8,7,0.5,e,0.9499739998454992
8,7,0.5,c,0.9744878197801853
8,7,0.5,s,0.8814353942871094
8,7,0.5,a,0.00373077392578125
8,7,0.5,b,0.00023937225341796875
9,7,0.5,e,0.959552188211783
9,7,0.5,c,0.9773404175817928
9,7,0.5,s,0.909419059753418
9,7,0.5,a,0.003726959228515625
9,7,0.5,b,0.0002422332763671875
10,7,0.5,e,0.8762877756200619
10,7,0.5,c,0.9453515713903075
10,7,0.5,s,0.8337030410766602
10,7,0.5,a,0.0036840438842773438
10,7,0.5,b,0.00019359588623046875
11,7,0.5,e,0.5714581148517801
11,7,0.5,c,0.8021498027105715
11,7,0.5,s,0.4271211624145508
11,7,0.5,a,0.0017547607421875
11,7,0.5,b,8.96453857421875e-5
12,7,0.5,e,0.8280448067460974
12,7,0.5,c,0.9210823956814657
12,7,0.5,s,0.39464473724365234
12,7,0.5,a,0.0029916763305664062
12,7,0.5,b,0.000194549560546875
13,7,0.5,e,0.9002284765216446
13,7,0.5,c,0.9605641937727519
13,7,0.5,s,0.73309326171875
13,7,0.5,a,0.003643035888671875
13,7,0.5,b,0.00023651123046875
14,7,0.5,e,0.7728547892981013
14,7,0.5,c,0.8928611477649583
14,7,0.5,s,0.6738500595092773
14,7,0.5,a,0.0033597946166992188
14,7,0.5,b,0.000202178955078125
15,7,0.5,e,0.9498795535657919
15,7,0.5,c,0.9743299987808155
15,7,0.5,s,0.7127246856689453
15,7,0.5,a,0.0036678314208984375
15,7,0.5,b,0.00023651123046875
16,7,0.5,e,0.9793382068090664
16,7,0.5,c,0.9882588826726971
16,7,0.5,s,0.9298191070556641
16,7,0.5,a,0.0038099288940429688
16,7,0.5,b,0.000244140625
17,7,0.5,e,0.9675553179134517
17,7,0.5,c,0.9830025968605353
17,7,0.5,s,0.9468278884887695
17,7,0.5,a,0.0037689208984375
17,7,0.5,b,0.00023746490478515625
18,7,0.5,e,0.8324923679177723
18,7,0.5,c,0.9182145815847644
18,7,0.5,s,0.7922115325927734
18,7,0.5,a,0.0028371810913085938
18,7,0.5,b,0.00019931793212890625
19,7,0.5,e,0.7470824029718905
19,7,0.5,c,0.9114240762206072
19,7,0.5,s,0.5897197723388672
19,7,0.5,a,0.0029211044311523438
19,7,0.5,b,9.250640869140625e-5
20,7,0.5,e,0.4572448966036235
20,7,0.5,c,0.673278881003614
20,7,0.5,s,0.2450551986694336
20,7,0.5,a,0.0011701583862304688
20,7,0.5,b,0.0001316070556640625
1,8,0.5,e,-0.0002671923413034784
1,8,0.5,c,-0.01198402130492676
1,8,0.5,s,1.0
1,8,0.5,a,0.5002269744873047
1,8,0.5,b,0.4997730255126953
2,8,0.5,e,0.6323683332404373
2,8,0.5,c,0.8303556685806872
2,8,0.5,s,7.152557373046875e-5
2,8,0.5,a,8.487701416015625e-5
2,8,0.5,b,6.961822509765625e-5
3,8,0.5,e,0.3481956956489624
3,8,0.5,c,0.7604980845641511
3,8,0.5,s,0.2128753662109375
3,8,0.5,a,0.0001087188720703125
3,8,0.5,b,3.0517578125e-5
4,8,0.5,e,0.9275291753740293
4,8,0.5,c,0.9625129018316613
4,8,0.5,s,0.2291698455810547
4,8,0.5,a,0.0
4,8,0.5,b,0.0001220703125
5,8,0.5,e,0.7157558121966257
5,8,0.5,c,0.8646572531987319
5,8,0.5,s,0.6237192153930664
5,8,0.5,a,8.296966552734375e-5
5,8,0.5,b,0.0001049041748046875
6,8,0.5,e,0.9015698044940545
6,8,0.5,c,0.9468156081635664
6,8,0.5,s,0.6049871444702148
6,8,0.5,a,1.239776611328125e-5
6,8,0.5,b,0.00011730194091796875
7,8,0.5,e,0.9588967882707833
7,8,0.5,c,0.9800009056015613
7,8,0.5,s,0.85736083984375
7,8,0.5,a,9.5367431640625e-7
7,8,0.5,b,0.0001220703125
8,8,0.5,e,0.9784757882549707
8,8,0.5,c,0.984965341813931
8,8,0.5,s,0.9371004104614258
8,8,0.5,a,0.0
8,8,0.5,b,0.0001163482666015625
9,8,0.5,e,0.49900446227666523
9,8,0.5,c,0.7846550213665334
