generation,trial,p,propertyType,property
20,6,0.55,a,0.984375
20,6,0.55,b,0.00390625
1,7,0.55,e,-0.011781011781011779
1,7,0.55,c,-0.02272727272727275
1,7,0.55,s,1.0
1,7,0.55,a,0.5654296875
1,7,0.55,b,0.4345703125
2,7,0.55,e,0.4564894564894565
2,7,0.55,c,0.3096900776331582
2,7,0.55,s,0.029296875
2,7,0.55,a,0.0537109375
2,7,0.55,b,0.0078125
3,7,0.55,e,0.6129096129096129
3,7,0.55,c,0.6201435527493999
3,7,0.55,s,0.2607421875
3,7,0.55,a,0.0751953125
3,7,0.55,b,0.0048828125
4,7,0.55,e,0.6396396396396397
4,7,0.55,c,0.7960055169308893
4,7,0.55,s,0.3115234375
4,7,0.55,a,0.056640625
4,7,0.55,b,0.0009765625
5,7,0.55,e,0.8811998811998812
5,7,0.55,c,0.9671432888859376
5,7,0.55,s,0.5732421875
5,7,0.55,a,0.0478515625
5,7,0.55,b,0.0
6,7,0.55,e,0.8891198891198892
6,7,0.55,c,0.9004590625058153
6,7,0.55,s,0.7880859375
6,7,0.55,a,0.01171875
6,7,0.55,b,0.0
7,7,0.55,e,1.0
7,7,0.55,c,1.0
7,7,0.55,s,0.8876953125
7,7,0.55,a,0.0
7,7,0.55,b,0.0
8,7,0.55,e,0.994059994059994
8,7,0.55,c,0.9941050042513078
8,7,0.55,s,0.994140625
8,7,0.55,a,0.0
8,7,0.55,b,0.0
9,7,0.55,e,0.995049995049995
9,7,0.55,c,0.9953651965372534
9,7,0.55,s,0.9892578125
9,7,0.55,a,0.0
9,7,0.55,b,0.0
10,7,0.55,e,0.9900999900999901
10,7,0.55,c,0.9835057092097369
10,7,0.55,s,0.9853515625
10,7,0.55,a,0.0
10,7,0.55,b,0.0
11,7,0.55,e,0.9970299970299971
11,7,0.55,c,0.9958097151984237
11,7,0.55,s,0.9873046875
11,7,0.55,a,0.0
11,7,0.55,b,0.0
12,7,0.55,e,0.9910899910899911
12,7,0.55,c,0.9858355570670504
12,7,0.55,s,0.98828125
12,7,0.55,a,0.0
12,7,0.55,b,0.0
13,7,0.55,e,0.9910899910899911
13,7,0.55,c,0.9860020393371366
13,7,0.55,s,0.982421875
13,7,0.55,a,0.0009765625
13,7,0.55,b,0.0
14,7,0.55,e,1.0
14,7,0.55,c,1.0
14,7,0.55,s,0.9912109375
14,7,0.55,a,0.0
14,7,0.55,b,0.0
15,7,0.55,e,0.998019998019998
15,7,0.55,c,1.0
15,7,0.55,s,0.998046875
15,7,0.55,a,0.0
15,7,0.55,b,0.0
16,7,0.55,e,0.995049995049995
16,7,0.55,c,0.9916194303968472
16,7,0.55,s,0.9931640625
16,7,0.55,a,0.0
16,7,0.55,b,0.0
17,7,0.55,e,1.0
17,7,0.55,c,1.0
17,7,0.55,s,0.9951171875
17,7,0.55,a,0.0
17,7,0.55,b,0.0
18,7,0.55,e,0.8544698544698545
18,7,0.55,c,0.9359139115413999
18,7,0.55,s,0.8564453125
18,7,0.55,a,0.0078125
18,7,0.55,b,0.0
19,7,0.55,e,0.9653499653499653
19,7,0.55,c,0.9593339958747357
19,7,0.55,s,0.861328125
19,7,0.55,a,0.0009765625
19,7,0.55,b,0.0
20,7,0.55,e,0.999009999009999
20,7,0.55,c,1.0
20,7,0.55,s,0.96484375
20,7,0.55,a,0.0
20,7,0.55,b,0.0
1,8,0.55,e,-0.0028710028710028693
1,8,0.55,c,-0.02272727272727275
1,8,0.55,s,1.0
1,8,0.55,a,0.5615234375
1,8,0.55,b,0.4384765625
2,8,0.55,e,0.5317295317295317
2,8,0.55,c,0.5148521319927643
2,8,0.55,s,0.056640625
2,8,0.55,a,0.0947265625
2,8,0.55,b,0.005859375
3,8,0.55,e,0.703989703989704
3,8,0.55,c,0.6786698566877429
3,8,0.55,s,0.37890625
3,8,0.55,a,0.134765625
3,8,0.55,b,0.005859375
4,8,0.55,e,0.9396099396099397
4,8,0.55,c,0.9909959833396508
4,8,0.55,s,0.5146484375
4,8,0.55,a,0.2353515625
4,8,0.55,b,0.0009765625
5,8,0.55,e,0.9881199881199881
5,8,0.55,c,0.9976825982686267
5,8,0.55,s,0.9462890625
5,8,0.55,a,0.24609375
5,8,0.55,b,0.0
6,8,0.55,e,0.994059994059994
6,8,0.55,c,0.9925097258700861
6,8,0.55,s,0.982421875
6,8,0.55,a,0.25
6,8,0.55,b,0.0
7,8,0.55,e,1.0
7,8,0.55,c,1.0
7,8,0.55,s,0.994140625
7,8,0.55,a,0.25
7,8,0.55,b,0.0
8,8,0.55,e,1.0
8,8,0.55,c,1.0
8,8,0.55,s,1.0
8,8,0.55,a,0.25
8,8,0.55,b,0.0
9,8,0.55,e,0.998019998019998
9,8,0.55,c,0.9976825982686267
9,8,0.55,s,0.998046875
9,8,0.55,a,0.2490234375
9,8,0.55,b,0.0
10,8,0.55,e,0.998019998019998
10,8,0.55,c,1.0
10,8,0.55,s,0.99609375
10,8,0.55,a,0.25
10,8,0.55,b,0.0
11,8,0.55,e,1.0
11,8,0.55,c,1.0
11,8,0.55,s,0.998046875
11,8,0.55,a,0.25
11,8,0.55,b,0.0
12,8,0.55,e,1.0
12,8,0.55,c,1.0
12,8,0.55,s,1.0
12,8,0.55,a,0.25
12,8,0.55,b,0.0
13,8,0.55,e,0.799029799029799
13,8,0.55,c,0.8335180592373075
13,8,0.55,s,0.7841796875
13,8,0.55,a,0.2099609375
13,8,0.55,b,0.001953125
14,8,0.55,e,0.9970299970299971
14,8,0.55,c,0.9953651965372534
14,8,0.55,s,0.7841796875
14,8,0.55,a,0.2490234375
14,8,0.55,b,0.0
15,8,0.55,e,1.0
15,8,0.55,c,1.0
15,8,0.55,s,0.9970703125
15,8,0.55,a,0.25
15,8,0.55,b,0.0
16,8,0.55,e,0.994059994059994
16,8,0.55,c,0.9930477948058801
16,8,0.55,s,0.994140625
16,8,0.55,a,0.2490234375
16,8,0.55,b,0.0
17,8,0.55,e,0.8524898524898525
17,8,0.55,c,0.9231731913241085
17,8,0.55,s,0.8466796875
17,8,0.55,a,0.2099609375
17,8,0.55,b,0.0
18,8,0.55,e,0.9891099891099892
18,8,0.55,c,0.9868051050790034
18,8,0.55,s,0.849609375
18,8,0.55,a,0.248046875
18,8,0.55,b,0.0
19,8,0.55,e,1.0
19,8,0.55,c,1.0
19,8,0.55,s,0.9892578125
19,8,0.55,a,0.25
19,8,0.55,b,0.0
20,8,0.55,e,1.0
20,8,0.55,c,1.0
20,8,0.55,s,1.0
20,8,0.55,a,0.25
20,8,0.55,b,0.0
1,9,0.55,e,-0.00485100485100485
1,9,0.55,c,-0.02272727272727275
1,9,0.55,s,1.0
1,9,0.55,a,0.5458984375
1,9,0.55,b,0.4541015625
2,9,0.55,e,0.6822096822096823
2,9,0.55,c,0.7894146663048145
2,9,0.55,s,0.29296875
2,9,0.55,a,0.5185546875
2,9,0.55,b,0.001953125
3,9,0.55,e,0.895059895059895
3,9,0.55,c,0.8977314270575327
3,9,0.55,s,0.4892578125
3,9,0.55,a,0.888671875
3,9,0.55,b,0.0048828125
4,9,0.55,e,0.995049995049995
4,9,0.55,c,0.9917876025199345
4,9,0.55,s,0.890625
4,9,0.55,a,0.9951171875
4,9,0.55,b,0.0
5,9,0.55,e,1.0
5,9,0.55,c,1.0
5,9,0.55,s,0.9951171875
5,9,0.55,a,1.0
5,9,0.55,b,0.0
6,9,0.55,e,0.9881199881199881
6,9,0.55,c,0.9886785816082775
6,9,0.55,s,0.98828125
6,9,0.55,a,0.98828125
6,9,0.55,b,0.0
7,9,0.55,e,0.996039996039996
7,9,0.55,c,0.9925097258700861
7,9,0.55,s,0.984375
7,9,0.55,a,0.99609375
7,9,0.55,b,0.0
8,9,0.55,e,1.0
8,9,0.55,c,1.0
8,9,0.55,s,0.99609375
8,9,0.55,a,1.0
8,9,0.55,b,0.0
9,9,0.55,e,1.0
9,9,0.55,c,1.0
9,9,0.55,s,1.0
9,9,0.55,a,1.0
9,9,0.55,b,0.0
10,9,0.55,e,0.801009801009801
10,9,0.55,c,0.8865513525275223
10,9,0.55,s,0.7900390625
10,9,0.55,a,0.7900390625
10,9,0.55,b,0.0029296875
11,9,0.55,e,1.0
11,9,0.55,c,1.0
11,9,0.55,s,0.7900390625
11,9,0.55,a,1.0
11,9,0.55,b,0.0
12,9,0.55,e,1.0
12,9,0.55,c,1.0
12,9,0.55,s,1.0
12,9,0.55,a,1.0
12,9,0.55,b,0.0
13,9,0.55,e,0.999009999009999
13,9,0.55,c,1.0
13,9,0.55,s,0.9990234375
13,9,0.55,a,0.9990234375
13,9,0.55,b,0.0
14,9,0.55,e,1.0
14,9,0.55,c,1.0
14,9,0.55,s,0.9990234375
14,9,0.55,a,1.0
14,9,0.55,b,0.0
15,9,0.55,e,1.0
15,9,0.55,c,1.0
15,9,0.55,s,1.0
15,9,0.55,a,1.0
15,9,0.55,b,0.0
16,9,0.55,e,0.9970299970299971
