generation,trial,p,propertyType,property
7,3,0.55,s,0.95703125
7,3,0.55,a,0.47265625
7,3,0.55,b,0.00390625
8,3,0.55,e,0.9920946663702167
8,3,0.55,c,0.983789460353792
8,3,0.55,s,0.9501953125
8,3,0.55,a,0.4951171875
8,3,0.55,b,0.00390625
9,3,0.55,e,0.9891301662590479
9,3,0.55,c,0.9881511333029265
9,3,0.55,s,0.9833984375
9,3,0.55,a,0.4951171875
9,3,0.55,b,0.00390625
10,3,0.55,e,1.0
10,3,0.55,c,1.0
10,3,0.55,s,0.9892578125
10,3,0.55,a,0.5
10,3,0.55,b,0.00390625
11,3,0.55,e,0.9960473331851083
11,3,0.55,c,0.9957493364548851
11,3,0.55,s,0.99609375
11,3,0.55,a,0.5
11,3,0.55,b,0.00390625
12,3,0.55,e,0.9081004965537687
12,3,0.55,c,0.9107584383296864
12,3,0.55,s,0.8974609375
12,3,0.55,a,0.4443359375
12,3,0.55,b,0.0029296875
13,3,0.55,e,0.8942661627016477
13,3,0.55,c,0.8937131425676982
13,3,0.55,s,0.80859375
13,3,0.55,a,0.4443359375
13,3,0.55,b,0.00390625
14,3,0.55,e,0.9752958324069271
14,3,0.55,c,0.9748661850610797
14,3,0.55,s,0.888671875
14,3,0.55,a,0.4833984375
14,3,0.55,b,0.00390625
15,3,0.55,e,0.9990118332962771
15,3,0.55,c,0.9976492063128432
15,3,0.55,s,0.9765625
15,3,0.55,a,0.4990234375
15,3,0.55,b,0.00390625
16,3,0.55,e,0.9920946663702167
16,3,0.55,c,0.9916692682622966
16,3,0.55,s,0.9912109375
16,3,0.55,a,0.494140625
16,3,0.55,b,0.00390625
17,3,0.55,e,0.8883371624793103
17,3,0.55,c,0.9486681068713123
17,3,0.55,s,0.8623046875
17,3,0.55,a,0.43359375
17,3,0.55,b,0.00390625
18,3,0.55,e,0.9990118332962771
18,3,0.55,c,0.9976492063128432
18,3,0.55,s,0.869140625
18,3,0.55,a,0.4990234375
18,3,0.55,b,0.00390625
19,3,0.55,e,1.0
19,3,0.55,c,1.0
19,3,0.55,s,0.9990234375
19,3,0.55,a,0.5
19,3,0.55,b,0.00390625
20,3,0.55,e,0.9861656661478791
20,3,0.55,c,0.9893184745751399
20,3,0.55,s,0.986328125
20,3,0.55,a,0.4921875
20,3,0.55,b,0.00390625
1,4,0.55,e,0.02863213024037155
1,4,0.55,c,0.19308357348703176
1,4,0.55,s,1.0
1,4,0.55,a,0.53125
1,4,0.55,b,0.46875
2,4,0.55,e,0.8972306628128165
2,4,0.55,c,0.8575173534830455
2,4,0.55,s,0.4921875
2,4,0.55,a,0.89453125
2,4,0.55,b,0.0
3,4,0.55,e,0.9911064996664938
3,4,0.55,c,0.9908662424655824
3,4,0.55,s,0.8857421875
3,4,0.55,a,0.9912109375
3,4,0.55,b,0.0
4,4,0.55,e,0.9990118332962771
4,4,0.55,c,1.0
4,4,0.55,s,0.990234375
4,4,0.55,a,0.9990234375
4,4,0.55,b,0.0
5,4,0.55,e,0.9802366659255416
5,4,0.55,c,0.9831679411720669
5,4,0.55,s,0.9794921875
5,4,0.55,a,0.98046875
5,4,0.55,b,0.0
6,4,0.55,e,1.0
6,4,0.55,c,1.0
6,4,0.55,s,0.98046875
6,4,0.55,a,1.0
6,4,0.55,b,0.0
7,4,0.55,e,0.9990118332962771
7,4,0.55,c,0.9976492063128432
